cell,cycle,q_dis,n_raw_narrow,w_narrow_4_dur,w_narrow_8_dur,w_narrow_16_dur,w_narrow_32_dur,n_raw_medium,w_medium_4_dur,w_medium_8_dur,w_medium_16_dur,w_medium_32_dur,n_raw_wide,w_wide_4_dur,w_wide_8_dur,w_wide_16_dur,w_wide_32_dur,soh,row
CX2_34,1172,0.90536489779265,54,1590.7889302096737,1590.7889302096737,1590.7889302096737,1590.7889302096737,89,2641.294250219391,2641.294250219391,2641.294250219391,2641.294250219391,107,3181.5621762652627,3181.5621762652627,3181.5621762652627,3181.5621762652627,0.6685872555918124,7050
CX2_34,1173,0.9011040336578248,54,1590.788805204087,1590.788805204087,1590.788805204087,1590.788805204087,88,2611.294987900699,2611.294987900699,2611.294987900699,2611.294987900699,107,3181.578756195013,3181.578756195013,3181.578756195013,3181.578756195013,0.6654407237732076,7051
CX2_34,1174,0.8980706648686674,53,1560.757656139096,1560.757656139096,1560.757656139096,1560.757656139096,87,2581.26432572044,2581.26432572044,2581.26432572044,2581.26432572044,106,3151.547354552465,3151.547354552465,3151.547354552465,3151.547354552465,0.6632006637500223,7052
CX2_34,1175,0.8970851920125194,53,1560.7581189590346,1560.7581189590346,1560.7581189590346,1560.7581189590346,87,2581.264480595252,2581.264480595252,2581.264480595252,2581.264480595252,105,3121.516872254142,3121.516872254142,3121.516872254142,3121.516872254142,0.6624729189545717,7053
CX2_34,1176,0.8983945115667655,53,1560.7740965070843,1560.7740965070843,1560.7740965070843,1560.7740965070843,87,2581.280349307912,2581.280349307912,2581.280349307912,2581.280349307912,105,3121.5482291439403,3121.5482291439403,3121.5482291439403,3121.5482291439403,0.6634398156937765,7054
CX2_34,1177,0.8989625850804881,53,1560.7742604594532,1560.7742604594532,1560.7742604594532,1560.7742604594532,87,2581.280346606174,2581.280346606174,2581.280346606174,2581.280346606174,105,3121.5484500327875,3121.5484500327875,3121.5484500327875,3121.5484500327875,0.6638593224721375,7055
CX2_34,1178,0.8957825924615275,53,1560.7585355891788,1560.7585355891788,1560.7585355891788,1560.7585355891788,87,2581.2644643849635,2581.2644643849635,2581.2644643849635,2581.2644643849635,105,3121.53021115117,3121.53021115117,3121.53021115117,3121.53021115117,0.6615109847542774,7056
CX2_34,1179,0.8905257506431568,52,1530.7435738935746,1530.7435738935746,1530.7435738935746,1530.7435738935746,86,2551.249851987217,2551.249851987217,2551.249851987217,2551.249851987217,104,3091.517839856708,3091.517839856708,3091.517839856708,3091.517839856708,0.6576289506120284,7057
CX2_34,1180,0.8845191333043481,52,1530.7591238091843,1530.7591238091843,1530.7591238091843,1530.7591238091843,85,2521.2503096177097,2521.2503096177097,2521.2503096177097,2521.2503096177097,103,3061.518329782455,3061.518329782455,3061.518329782455,3061.518329782455,0.6531932277209207,7058
CX2_34,1181,0.8829040897796165,51,1500.7287378251203,1500.7287378251203,1500.7287378251203,1500.7287378251203,84,2491.219813535179,2491.219813535179,2491.219813535179,2491.219813535179,101,3001.4728759591235,3001.4728759591235,3001.4728759591235,3001.4728759591235,0.652000562177454,7059
CX2_34,1182,0.8800629397086723,51,1500.741420356324,1500.741420356324,1500.741420356324,1500.741420356324,84,2491.219852336595,2491.219852336595,2491.219852336595,2491.219852336595,101,3001.4700955007283,3001.4700955007283,3001.4700955007283,3001.4700955007283,0.6499024504290436,7060
CX2_34,1183,0.8747650843305088,50,1470.713803863444,1470.713803863444,1470.713803863444,1470.713803863444,83,2461.204806882888,2461.204806882888,2461.204806882888,2461.204806882888,100,2971.457833763503,2971.457833763503,2971.457833763503,2971.457833763503,0.645990128892783,7061
CX2_34,1184,0.8738637746457663,51,1500.7285263095982,1500.7285263095982,1500.7285263095982,1500.7285263095982,83,2461.208590238064,2461.208590238064,2461.208590238064,2461.208590238064,100,2971.45790310076,2971.45790310076,2971.45790310076,2971.45790310076,0.645324536301299,7062
CX2_34,1185,0.8782254067488466,51,1500.7287244519102,1500.7287244519102,1500.7287244519102,1500.7287244519102,82,2431.1900863464107,2431.1900863464107,2431.1900863464107,2431.1900863464107,99,2941.439648684056,2941.439648684056,2941.439648684056,2941.439648684056,0.6485454825129419,7063
CX2_34,1186,0.8780479590183656,51,1500.7286639616068,1500.7286639616068,1500.7286639616068,1500.7286639616068,83,2461.205053059559,2461.205053059559,2461.205053059559,2461.205053059559,100,2971.4581064209638,2971.4581064209638,2971.4581064209638,2971.4581064209638,0.6484144422092781,7064
CX2_34,1187,0.8390347509974916,51,1500.7288185306534,1500.7288185306534,1500.7288185306534,1500.7288185306534,83,2461.205257582624,2461.205257582624,2461.205257582624,2461.205257582624,100,2971.458300733764,2971.458300733764,2971.458300733764,2971.458300733764,0.6196042533604472,7065
CX2_34,1188,0.8820059027389869,50,1470.735047554106,1470.735047554106,1470.735047554106,1470.735047554106,71,2101.050225596773,2101.050225596773,2101.050225596773,2101.050225596773,86,2551.2753436166154,2551.2753436166154,2551.2753436166154,2551.2753436166154,0.6513372755733822,7066
CX2_34,1189,0.876770447780548,52,1530.765329546988,1530.765329546988,1530.765329546988,1530.765329546988,85,2521.244795748269,2521.244795748269,2521.244795748269,2521.244795748269,102,3031.499904310729,3031.499904310729,3031.499904310729,3031.499904310729,0.6474710350432143,7067
CX2_34,1190,0.8725930011447609,50,1470.7351834171968,1470.7351834171968,1470.7351834171968,1470.7351834171968,83,2461.230114181446,2461.230114181446,2461.230114181446,2461.230114181446,100,2971.485379649359,2971.485379649359,2971.485379649359,2971.485379649359,0.644386104769894,7068
CX2_34,1191,0.8694428860126489,50,1470.734723041569,1470.734723041569,1470.734723041569,1470.734723041569,82,2431.215145335889,2431.215145335889,2431.215145335889,2431.215145335889,99,2941.470060276537,2941.470060276537,2941.470060276537,2941.470060276537,0.6420598307602522,7069
CX2_34,1192,0.8661677265141288,49,1440.7200164135356,1440.7200164135356,1440.7200164135356,1440.7200164135356,81,2401.200040326512,2401.200040326512,2401.200040326512,2401.200040326512,98,2911.454935663365,2911.454935663365,2911.454935663365,2911.454935663365,0.6396412149004151,7070
CX2_34,1193,0.8653128577647484,50,1470.735012381585,1470.735012381585,1470.735012381585,1470.735012381585,81,2401.184429248933,2401.184429248933,2401.184429248933,2401.184429248933,98,2911.439452794846,2911.439452794846,2911.439452794846,2911.439452794846,0.639009917671604,7071
CX2_34,1194,0.8617963014220029,49,1440.704422408453,1440.704422408453,1440.704422408453,1440.704422408453,81,2401.184561227361,2401.184561227361,2401.184561227361,2401.184561227361,97,2881.424697350325,2881.424697350325,2881.424697350325,2881.424697350325,0.6364130368337646,7072
CX2_34,1195,0.8596922590592389,49,1440.7200504331995,1440.7200504331995,1440.7200504331995,1440.7200504331995,80,2371.185107610887,2371.185107610887,2371.185107610887,2371.185107610887,96,2851.4251187077025,2851.4251187077025,2851.4251187077025,2851.4251187077025,0.6348592590007615,7073
CX2_34,1196,0.8579939900319591,49,1440.7201006230898,1440.7201006230898,1440.7201006230898,1440.7201006230898,79,2341.1701762435696,2341.1701762435696,2341.1701762435696,2341.1701762435696,96,2851.4252266162366,2851.4252266162366,2851.4252266162366,2851.4252266162366,0.6336051336961755,7074
CX2_34,1197,0.8590083262960748,49,1440.7042650318326,1440.7042650318326,1440.7042650318326,1440.7042650318326,79,2341.1545754465915,2341.1545754465915,2341.1545754465915,2341.1545754465915,96,2851.40961687699,2851.40961687699,2851.40961687699,2851.40961687699,0.634354193330281,7075
CX2_34,1198,0.8535723822952566,49,1440.7201937448262,1440.7201937448262,1440.7201937448262,1440.7201937448262,79,2341.170206769515,2341.170206769515,2341.170206769515,2341.170206769515,96,2851.4252082405,2851.4252082405,2851.4252082405,2851.4252082405,0.6303398971167665,7076
CX2_34,1199,0.8523577739667729,49,1440.7197837395652,1440.7197837395652,1440.7197837395652,1440.7197837395652,78,2311.155107329003,2311.155107329003,2311.155107329003,2311.155107329003,95,2821.410184914377,2821.410184914377,2821.410184914377,2821.410184914377,0.6294429420316515,7077
CX2_34,1200,0.8491508650310386,48,1410.705076825805,1410.705076825805,1410.705076825805,1410.705076825805,78,2311.155150917475,2311.155150917475,2311.155150917475,2311.155150917475,95,2821.4101889895246,2821.4101889895246,2821.4101889895246,2821.4101889895246,0.6270747273488171,7078
CX2_34,1201,0.8478001281955585,48,1410.705139632104,1410.705139632104,1410.705139632104,1410.705139632104,79,2341.170101211872,2341.170101211872,2341.170101211872,2341.170101211872,94,2791.3951317590545,2791.3951317590545,2791.3951317590545,2791.3951317590545,0.62607724507834,7079
CX2_34,1202,0.8458722188649386,48,1410.7050752769285,1410.7050752769285,1410.7050752769285,1410.7050752769285,78,2311.155212500744,2311.155212500744,2311.155212500744,2311.155212500744,94,2791.3954147833283,2791.3954147833283,2791.3954147833283,2791.3954147833283,0.6246535366801774,7080
CX2_34,1203,0.8459803951870128,47,1380.6901586663737,1380.6901586663737,1380.6901586663737,1380.6901586663737,78,2311.1551241658744,2311.1551241658744,2311.1551241658744,2311.1551241658744,93,2761.3801725925587,2761.3801725925587,2761.3801725925587,2761.3801725925587,0.6247334219402223,7081
CX2_34,1204,0.844888024264387,47,1380.6902974517434,1380.6902974517434,1380.6902974517434,1380.6902974517434,78,2311.155228214833,2311.155228214833,2311.155228214833,2311.155228214833,93,2761.380148993834,2761.380148993834,2761.380148993834,2761.380148993834,0.6239267358415814,7082
CX2_34,1205,0.844090774680371,48,1410.7051861378714,1410.7051861378714,1410.7051861378714,1410.7051861378714,78,2311.139767290879,2311.139767290879,2311.139767290879,2311.139767290879,93,2761.3646049079834,2761.3646049079834,2761.3646049079834,2761.3646049079834,0.6233379887930725,7083
CX2_34,1206,0.8431035482364546,47,1380.690171017137,1380.690171017137,1380.690171017137,1380.690171017137,78,2311.155037174438,2311.155037174438,2311.155037174438,2311.155037174438,93,2761.3802534387505,2761.3802534387505,2761.3802534387505,2761.3802534387505,0.6226089490209376,7084
CX2_34,1207,0.8412288318972223,47,1380.6747506992251,1380.6747506992251,1380.6747506992251,1380.6747506992251,78,2311.1396465203725,2311.1396465203725,2311.1396465203725,2311.1396465203725,93,2761.3646985460077,2761.3646985460077,2761.3646985460077,2761.3646985460077,0.6212245221944543,7085
CX2_34,1208,0.839430930338203,47,1380.6906637883803,1380.6906637883803,1380.6906637883803,1380.6906637883803,77,2281.140209720732,2281.140209720732,2281.140209720732,2281.140209720732,93,2761.3645310191496,2761.3645310191496,2761.3645310191496,2761.3645310191496,0.6198968209856934,7086
CX2_34,1209,0.8378966532590368,47,1380.6745488369197,1380.6745488369197,1380.6745488369197,1380.6745488369197,77,2281.1246264272777,2281.1246264272777,2281.1246264272777,2281.1246264272777,93,2761.364694300428,2761.364694300428,2761.364694300428,2761.364694300428,0.6187637992569097,7087
CX2_34,1210,0.8368683738384135,46,1350.6595062879496,1350.6595062879496,1350.6595062879496,1350.6595062879496,77,2281.1245852949505,2281.1245852949505,2281.1245852949505,2281.1245852949505,92,2731.3496442578617,2731.3496442578617,2731.3496442578617,2731.3496442578617,0.6180044429824482,7088
CX2_34,1211,0.8339741898264812,46,1350.6751385833195,1350.6751385833195,1350.6751385833195,1350.6751385833195,76,2251.125090220303,2251.125090220303,2251.125090220303,2251.125090220303,92,2731.364861801121,2731.364861801121,2731.364861801121,2731.364861801121,0.6158671671167356,7089
CX2_34,1212,0.8367224749512658,47,1380.690205673338,1380.690205673338,1380.690205673338,1380.690205673338,77,2281.1401352504326,2281.1401352504326,2281.1401352504326,2281.1401352504326,92,2731.3652703277185,2731.3652703277185,2731.3652703277185,2731.3652703277185,0.6178967006381295,7090
CX2_34,1213,0.8376975797902553,46,1350.6750707795727,1350.6750707795727,1350.6750707795727,1350.6750707795727,77,2281.1402281064657,2281.1402281064657,2281.1402281064657,2281.1402281064657,92,2731.3654346516123,2731.3654346516123,2731.3654346516123,2731.3654346516123,0.6186167889360122,7091
CX2_34,1215,0.8355532198557256,47,1380.690247031278,1380.690247031278,1380.690247031278,1380.690247031278,78,2311.155552987999,2311.155552987999,2311.155552987999,2311.155552987999,93,2761.380502092536,2761.380502092536,2761.380502092536,2761.380502092536,0.6170332376771511,7093
CX2_34,1216,0.8370013385045958,46,1350.675354600884,1350.675354600884,1350.675354600884,1350.675354600884,77,2281.140217886073,2281.140217886073,2281.140217886073,2281.140217886073,92,2731.3653330989764,2731.3653330989764,2731.3653330989764,2731.3653330989764,0.618102633757759,7094
CX2_34,1217,0.8313785281401778,47,1380.690102361259,1380.690102361259,1380.690102361259,1380.690102361259,77,2281.140194958949,2281.140194958949,2281.140194958949,2281.140194958949,92,2731.36518697528,2731.36518697528,2731.36518697528,2731.36518697528,0.613950341837203,7095
CX2_34,1218,0.8296146913800015,46,1350.675069907447,1350.675069907447,1350.675069907447,1350.675069907447,76,2251.109496089921,2251.109496089921,2251.109496089921,2251.109496089921,91,2701.3186850108323,2701.3186850108323,2701.3186850108323,2701.3186850108323,0.6126477965522319,7096
CX2_34,1219,0.8310609522138854,46,1350.675120408123,1350.675120408123,1350.675120408123,1350.675120408123,75,2221.1100422327872,2221.1100422327872,2221.1100422327872,2221.1100422327872,91,2701.3484707765165,2701.3484707765165,2701.3484707765165,2701.3484707765165,0.613715820687201,7097
CX2_34,1220,0.828254056773396,46,1350.674803339061,1350.674803339061,1350.674803339061,1350.674803339061,76,2251.0937037161784,2251.0937037161784,2251.0937037161784,2251.0937037161784,91,2701.318764242984,2701.318764242984,2701.318764242984,2701.318764242984,0.6116430050480421,7098
CX2_34,1221,0.8320824083233376,46,1350.6750294868252,1350.6750294868252,1350.6750294868252,1350.6750294868252,75,2221.0943746696576,2221.0943746696576,2221.0943746696576,2221.0943746696576,91,2701.3343670649338,2701.3343670649338,2701.3343670649338,2701.3343670649338,0.6144701381326764,7099
CX2_34,1222,0.8297633762941743,47,1380.6589133836678,1380.6589133836678,1380.6589133836678,1380.6589133836678,76,2251.0782921500504,2251.0782921500504,2251.0782921500504,2251.0782921500504,92,2731.3183090814277,2731.3183090814277,2731.3183090814277,2731.3183090814277,0.6127575963014347,7100
CX2_34,1223,0.8352114626407356,46,1350.6752603914356,1350.6752603914356,1350.6752603914356,1350.6752603914356,76,2251.125317019701,2251.125317019701,2251.125317019701,2251.125317019701,91,2701.3193149934523,2701.3193149934523,2701.3193149934523,2701.3193149934523,0.6167808593057277,7101
CX2_34,1224,0.830356325421036,47,1380.6878071597894,1380.6878071597894,1380.6878071597894,1380.6878071597894,77,2281.140628192108,2281.140628192108,2281.140628192108,2281.140628192108,92,2731.365730227146,2731.365730227146,2731.365730227146,2731.365730227146,0.6131954730408583,7102
CX2_34,1225,0.8281895377746444,46,1350.675263774814,1350.675263774814,1350.675263774814,1350.675263774814,75,2221.110396759992,2221.110396759992,2221.110396759992,2221.110396759992,91,2701.3530877406592,2701.3530877406592,2701.3530877406592,2701.3530877406592,0.6115953595291868,7103
CX2_34,1226,0.8283702841518554,46,1350.675161024148,1350.675161024148,1350.675161024148,1350.675161024148,75,2221.094652922009,2221.094652922009,2221.094652922009,2221.094652922009,90,2671.319871752814,2671.319871752814,2671.319871752814,2671.319871752814,0.6117288357933894,7104
CX2_34,1227,0.8272442999822474,46,1350.6752408877946,1350.6752408877946,1350.6752408877946,1350.6752408877946,75,2221.1103227708954,2221.1103227708954,2221.1103227708954,2221.1103227708954,90,2671.335482088558,2671.335482088558,2671.335482088558,2671.335482088558,0.6108973272296783,7105
CX2_34,1228,0.8252900292556404,46,1350.6750320331776,1350.6750320331776,1350.6750320331776,1350.6750320331776,75,2221.110308009258,2221.110308009258,2221.110308009258,2221.110308009258,90,2671.3354485800955,2671.3354485800955,2671.3354485800955,2671.3354485800955,0.60945415166039,7106
CX2_34,1229,0.8286839914153603,45,1320.6601281041512,1320.6601281041512,1320.6601281041512,1320.6601281041512,74,2191.0953148430563,2191.0953148430563,2191.0953148430563,2191.0953148430563,90,2671.3353527867,2671.3353527867,2671.3353527867,2671.3353527867,0.6119605000415587,7107
CX2_34,1230,0.8286472748391418,46,1350.675299674156,1350.675299674156,1350.675299674156,1350.675299674156,75,2221.110458358308,2221.110458358308,2221.110458358308,2221.110458358308,91,2701.3505321360426,2701.3505321360426,2701.3505321360426,2701.3505321360426,0.6119333858525853,7108
CX2_34,1231,0.8288582942890415,47,1380.6746964541962,1380.6746964541962,1380.6746964541962,1380.6746964541962,76,2251.109866556828,2251.109866556828,2251.109866556828,2251.109866556828,91,2701.3349364118185,2701.3349364118185,2701.3349364118185,2701.3349364118185,0.6120892179543476,7109
CX2_34,1232,0.8341059184681825,46,1350.6725171149592,1350.6725171149592,1350.6725171149592,1350.6725171149592,75,2221.11300927616,2221.11300927616,2221.11300927616,2221.11300927616,91,2701.350687753409,2701.350687753409,2701.350687753409,2701.350687753409,0.6159644451217176,7110
CX2_34,1233,0.8317345598107906,47,1380.690246399783,1380.690246399783,1380.690246399783,1380.690246399783,75,2221.110260681482,2221.110260681482,2221.110260681482,2221.110260681482,92,2731.365453047445,2731.365453047445,2731.365453047445,2731.365453047445,0.614213261504333,7111
CX2_34,1234,0.8301499061070814,46,1350.6438212563517,1350.6438212563517,1350.6438212563517,1350.6438212563517,76,2251.094026108505,2251.094026108505,2251.094026108505,2251.094026108505,91,2701.319052470208,2701.319052470208,2701.319052470208,2701.319052470208,0.6130430380138824,7112
CX2_34,1235,0.8298919237702691,46,1350.6750977064366,1350.6750977064366,1350.6750977064366,1350.6750977064366,76,2251.125206725148,2251.125206725148,2251.125206725148,2251.125206725148,91,2701.3500328186783,2701.3500328186783,2701.3500328186783,2701.3500328186783,0.6128525251024795,7113
CX2_34,1236,0.8299991314072273,46,1350.6621323728468,1350.6621323728468,1350.6621323728468,1350.6621323728468,76,2251.10929368122,2251.10929368122,2251.10929368122,2251.10929368122,91,2701.3347412812877,2701.3347412812877,2701.3347412812877,2701.3347412812877,0.6129316950150164,7114
CX2_34,1237,0.8291767698277539,46,1350.659492523759,1350.659492523759,1350.659492523759,1350.659492523759,76,2251.1095488762367,2251.1095488762367,2251.1095488762367,2251.1095488762367,91,2701.3347729198867,2701.3347729198867,2701.3347729198867,2701.3347729198867,0.6123244034435575,7115
CX2_34,1238,0.84903998211194,47,1380.6902039189831,1380.6902039189831,1380.6902039189831,1380.6902039189831,65,1920.9601205118124,1920.9601205118124,1920.9601205118124,1920.9601205118124,80,2371.1850939067604,2371.1850939067604,2371.1850939067604,2371.1850939067604,0.6269928433407747,7116
CX2_34,1239,0.8462690469039209,48,1410.6896300871797,1410.6896300871797,1410.6896300871797,1410.6896300871797,79,2341.154894575729,2341.154894575729,2341.154894575729,2341.154894575729,96,2851.4098809541447,2851.4098809541447,2851.4098809541447,2851.4098809541447,0.6249465833513836,7117
CX2_34,1240,0.8437021538969389,48,1410.7053007831057,1410.7053007831057,1410.7053007831057,1410.7053007831057,79,2341.170325865907,2341.170325865907,2341.170325865907,2341.170325865907,95,2821.410483241758,2821.410483241758,2821.410483241758,2821.410483241758,0.6230510029559871,7118
CX2_34,1241,0.8420660350087279,48,1410.7051748797967,1410.7051748797967,1410.7051748797967,1410.7051748797967,78,2311.155317015808,2311.155317015808,2311.155317015808,2311.155317015808,94,2791.395284995353,2791.395284995353,2791.395284995353,2791.395284995353,0.6218427738320638,7119
CX2_34,1242,0.8391711315372268,47,1380.67455520777,1380.67455520777,1380.67455520777,1380.67455520777,78,2311.13953604547,2311.13953604547,2311.13953604547,2311.13953604547,93,2761.3647740939923,2761.3647740939923,2761.3647740939923,2761.3647740939923,0.6197049666651049,7120
CX2_34,1243,0.8380116778124247,47,1380.6901705910425,1380.6901705910425,1380.6901705910425,1380.6901705910425,77,2281.1402492540947,2281.1402492540947,2281.1402492540947,2281.1402492540947,93,2761.380272806949,2761.380272806949,2761.380272806949,2761.380272806949,0.6188487417487853,7121
CX2_34,1244,0.8361688526793554,46,1350.6594343940596,1350.6594343940596,1350.6594343940596,1350.6594343940596,77,2281.1244074273345,2281.1244074273345,2281.1244074273345,2281.1244074273345,92,2731.3496304835426,2731.3496304835426,2731.3496304835426,2731.3496304835426,0.6174878657072486,7122
CX2_34,1245,0.8347075762392535,46,1350.6751440769876,1350.6751440769876,1350.6751440769876,1350.6751440769876,76,2251.125254479048,2251.125254479048,2251.125254479048,2251.125254479048,92,2731.3652830393403,2731.3652830393403,2731.3652830393403,2731.3652830393403,0.616408752957096,7123
CX2_34,1246,0.8341038985199765,47,1380.6902589759848,1380.6902589759848,1380.6902589759848,1380.6902589759848,76,2251.1096278978803,2251.1096278978803,2251.1096278978803,2251.1096278978803,92,2731.3497039914946,2731.3497039914946,2731.3497039914946,2731.3497039914946,0.615962953445123,7124
CX2_34,1247,0.833180338047999,47,1380.6903420176386,1380.6903420176386,1380.6903420176386,1380.6903420176386,76,2251.10960119644,2251.10960119644,2251.10960119644,2251.10960119644,92,2731.349663245084,2731.349663245084,2731.349663245084,2731.349663245084,0.6152809292548347,7125
CX2_34,1248,0.8309800880427467,46,1350.6751065486023,1350.6751065486023,1350.6751065486023,1350.6751065486023,76,2251.1251591668843,2251.1251591668843,2251.1251591668843,2251.1251591668843,91,2701.350173969855,2701.350173969855,2701.350173969855,2701.350173969855,0.6136561047048504,7126
CX2_34,1249,0.8299140928439748,46,1350.675130733798,1350.675130733798,1350.675130733798,1350.675130733798,75,2221.1101475548785,2221.1101475548785,2221.1101475548785,2221.1101475548785,91,2701.3501902603894,2701.3501902603894,2701.3501902603894,2701.3501902603894,0.6128688963580737,7127
CX2_34,1250,0.8286012597679466,46,1350.6750469252438,1350.6750469252438,1350.6750469252438,1350.6750469252438,75,2221.110105199492,2221.110105199492,2221.110105199492,2221.110105199492,91,2701.3501552632806,2701.3501552632806,2701.3501552632806,2701.3501552632806,0.6118994049789714,7128
CX2_34,1251,0.8274184924571859,46,1350.6751242877508,1350.6751242877508,1350.6751242877508,1350.6751242877508,75,2221.1101620760164,2221.1101620760164,2221.1101620760164,2221.1101620760164,90,2671.3351987885253,2671.3351987885253,2671.3351987885253,2671.3351987885253,0.6110259636160102,7129
CX2_34,1252,0.8260117865100085,46,1350.6723848006222,1350.6723848006222,1350.6723848006222,1350.6723848006222,75,2221.094441220252,2221.094441220252,2221.094441220252,2221.094441220252,90,2671.31945073008,2671.31945073008,2671.31945073008,2671.31945073008,0.6099871496848086,7130
CX2_34,1253,0.8256142953789976,45,1320.660147858318,1320.660147858318,1320.660147858318,1320.660147858318,74,2191.0951427147666,2191.0951427147666,2191.0951427147666,2191.0951427147666,90,2671.335283318884,2671.335283318884,2671.335283318884,2671.335283318884,0.6096936133382453,7131
CX2_34,1254,0.8250996891417302,45,1320.6600685760204,1320.6600685760204,1320.6600685760204,1320.6600685760204,74,2191.095130108384,2191.095130108384,2191.095130108384,2191.095130108384,90,2671.3349607461714,2671.3349607461714,2671.3349607461714,2671.3349607461714,0.6093135906835965,7132
CX2_34,1255,0.8244418939667071,45,1320.6600786110212,1320.6600786110212,1320.6600786110212,1320.6600786110212,75,2221.1100322429265,2221.1100322429265,2221.1100322429265,2221.1100322429265,90,2671.335216061503,2671.335216061503,2671.335216061503,2671.335216061503,0.6088278269082585,7133
CX2_34,1256,0.822188847647876,45,1320.6600530173455,1320.6600530173455,1320.6600530173455,1320.6600530173455,74,2191.0951544489653,2191.0951544489653,2191.0951544489653,2191.0951544489653,90,2671.3377698415134,2671.3377698415134,2671.3377698415134,2671.3377698415134,0.6071640137223253,7134
CX2_34,1257,0.8209777972165089,45,1320.6599705921835,1320.6599705921835,1320.6599705921835,1320.6599705921835,74,2191.095156328549,2191.095156328549,2191.095156328549,2191.095156328549,89,2641.320202384406,2641.320202384406,2641.320202384406,2641.320202384406,0.6062696860470806,7135
CX2_34,1258,0.8201993746782357,45,1320.66001487241,1320.66001487241,1320.66001487241,1320.66001487241,74,2191.095045212161,2191.095045212161,2191.095045212161,2191.095045212161,89,2641.320111959416,2641.320111959416,2641.320111959416,2641.320111959416,0.6056948422577711,7136
CX2_34,1259,0.8190226691147977,45,1320.6601182095474,1320.6601182095474,1320.6601182095474,1320.6601182095474,74,2191.0951123241684,2191.0951123241684,2191.0951123241684,2191.0951123241684,89,2641.320081237965,2641.320081237965,2641.320081237965,2641.320081237965,0.6048258773296888,7137
CX2_34,1260,0.818055042233464,45,1320.6600033236318,1320.6600033236318,1320.6600033236318,1320.6600033236318,73,2161.0799870944466,2161.0799870944466,2161.0799870944466,2161.0799870944466,89,2641.304430256074,2641.304430256074,2641.304430256074,2641.304430256074,0.6041113112993457,7138
CX2_34,1261,0.8180367134221278,45,1320.6573239661811,1320.6573239661811,1320.6573239661811,1320.6573239661811,73,2161.080267868121,2161.080267868121,2161.080267868121,2161.080267868121,88,2611.30491901614,2611.30491901614,2611.30491901614,2611.30491901614,0.604097775972651,7139
CX2_34,1262,0.8175253070900013,45,1320.659968918044,1320.659968918044,1320.659968918044,1320.659968918044,73,2161.080079770065,2161.080079770065,2161.080079770065,2161.080079770065,88,2611.305025651556,2611.305025651556,2611.305025651556,2611.305025651556,0.6037201163605737,7140
CX2_34,1263,0.8186873207785581,45,1320.6601313873252,1320.6601313873252,1320.6601313873252,1320.6601313873252,73,2161.080034477316,2161.080034477316,2161.080034477316,2161.080034477316,88,2611.304998413776,2611.304998413776,2611.304998413776,2611.304998413776,0.6045782317402251,7141
CX2_34,1264,0.8257525706027735,45,1320.6601522291894,1320.6601522291894,1320.6601522291894,1320.6601522291894,74,2191.095259485359,2191.095259485359,2191.095259485359,2191.095259485359,89,2641.3203178667754,2641.3203178667754,2641.3203178667754,2641.3203178667754,0.6097957258153317,7142
CX2_34,1266,0.8235928810399038,46,1350.675373573089,1350.675373573089,1350.675373573089,1350.675373573089,76,2251.10988231597,2251.10988231597,2251.10988231597,2251.10988231597,91,2701.337091113673,2701.337091113673,2701.337091113673,2701.337091113673,0.6082008540445244,7144
CX2_34,1267,0.8211940950335403,46,1350.65963231161,1350.65963231161,1350.65963231161,1350.65963231161,75,2221.0948117723456,2221.0948117723456,2221.0948117723456,2221.0948117723456,90,2671.31987481541,2671.31987481541,2671.31987481541,2671.31987481541,0.6064294160788415,7145
CX2_34,1268,0.8210124172976307,45,1320.6601301743067,1320.6601301743067,1320.6601301743067,1320.6601301743067,74,2191.095364636916,2191.095364636916,2191.095364636916,2191.095364636916,89,2641.320364803541,2641.320364803541,2641.320364803541,2641.320364803541,0.606295252031671,7146
CX2_34,1269,0.8201969813034289,45,1320.6601664444895,1320.6601664444895,1320.6601664444895,1320.6601664444895,74,2191.0953395596007,2191.0953395596007,2191.0953395596007,2191.0953395596007,89,2641.320310814248,2641.320310814248,2641.320310814248,2641.320310814248,0.6056930748158286,7147
CX2_34,1270,0.8200573655509551,45,1320.6601647604257,1320.6601647604257,1320.6601647604257,1320.6601647604257,74,2191.0796589339734,2191.0796589339734,2191.0796589339734,2191.0796589339734,89,2641.304676869768,2641.304676869768,2641.304676869768,2641.304676869768,0.6055899723949026,7148
CX2_34,1271,0.8183914869130184,45,1320.6600972573506,1320.6600972573506,1320.6600972573506,1320.6600972573506,74,2191.095195466012,2191.095195466012,2191.095195466012,2191.095195466012,89,2641.3202203140245,2641.3202203140245,2641.3202203140245,2641.3202203140245,0.6043597665084113,7149
CX2_34,1272,0.8214896598373116,45,1320.6600961245713,1320.6600961245713,1320.6600961245713,1320.6600961245713,73,2161.080094035482,2161.080094035482,2161.080094035482,2161.080094035482,89,2641.304537818767,2641.304537818767,2641.304537818767,2641.304537818767,0.6066476826158861,7150
CX2_34,1273,0.8238544313454881,46,1350.675173780939,1350.675173780939,1350.675173780939,1350.675173780939,74,2191.095435508352,2191.095435508352,2191.095435508352,2191.095435508352,90,2671.335592809017,2671.335592809017,2671.335592809017,2671.335592809017,0.6083940018034404,7151
