cell,cycle,q_dis,n_raw_narrow,w_narrow_4_dur,w_narrow_8_dur,w_narrow_16_dur,w_narrow_32_dur,n_raw_medium,w_medium_4_dur,w_medium_8_dur,w_medium_16_dur,w_medium_32_dur,n_raw_wide,w_wide_4_dur,w_wide_8_dur,w_wide_16_dur,w_wide_32_dur,soh
CX2_16,1595,0.9282197087873314,54,1590.7717666397803,1590.7717666397803,1590.7717666397803,1590.7717666397803,92,2731.3206723579206,2731.3206723579206,2731.3206723579206,2731.3206723579206,110,3271.5880739004933,3271.5880739004933,3271.5880739004933,3271.5880739004933,0.7313778335881647
CX2_16,1596,0.9252156614910376,55,1620.786597304861,1620.786597304861,1620.786597304861,1620.786597304861,91,2701.319312201813,2701.319312201813,2701.319312201813,2701.319312201813,110,3271.6035336521454,3271.6035336521454,3271.6035336521454,3271.6035336521454,0.7290108362245448
CX2_16,1597,0.9551699238564666,54,1590.7735133195529,1590.7735133195529,1590.7735133195529,1590.7735133195529,91,2701.3056210444774,2701.3056210444774,2701.3056210444774,2701.3056210444774,109,3241.5728059791727,3241.5728059791727,3241.5728059791727,3241.5728059791727,0.7526128814172507
CX2_16,1598,0.9706280624205164,54,1590.7741015761858,1590.7741015761858,1590.7741015761858,1590.7741015761858,95,2821.388393017347,2821.388393017347,2821.388393017347,2821.388393017347,114,3391.6723627218744,3391.6723627218744,3391.6723627218744,3391.6723627218744,0.7647929071021725
CX2_16,1599,0.935969745832324,55,1620.8076454162365,1620.8076454162365,1620.8076454162365,1620.8076454162365,95,2821.405762278242,2821.405762278242,2821.405762278242,2821.405762278242,116,3451.7199572041864,3451.7199572041864,3451.7199572041864,3451.7199572041864,0.7374843676883723
CX2_16,1600,0.9273888267150596,54,1590.7718238218222,1590.7718238218222,1590.7718238218222,1590.7718238218222,91,2701.3216824360425,2701.3216824360425,2701.3216824360425,2701.3216824360425,110,3271.605770905735,3271.605770905735,3271.605770905735,3271.605770905735,0.7307231515939855
CX2_16,1601,0.9285975080877051,54,1590.787380544236,1590.787380544236,1590.787380544236,1590.787380544236,91,2701.3368835198926,2701.3368835198926,2701.3368835198926,2701.3368835198926,110,3271.6192484722706,3271.6192484722706,3271.6192484722706,3271.6192484722706,0.7316755153021195
CX2_16,1602,0.9256089163116314,54,1590.7718976603355,1590.7718976603355,1590.7718976603355,1590.7718976603355,91,2701.305997424759,2701.305997424759,2701.305997424759,2701.305997424759,110,3271.58830680931,3271.58830680931,3271.58830680931,3271.58830680931,0.7293206959010967
CX2_16,1603,0.9470433613785758,54,1590.785686294781,1590.785686294781,1590.785686294781,1590.785686294781,91,2701.3215517160716,2701.3215517160716,2701.3215517160716,2701.3215517160716,109,3241.590795922093,3241.590795922093,3241.590795922093,3241.590795922093,0.7462096693292811
CX2_16,1604,0.9708359356532128,55,1620.806489885319,1620.806489885319,1620.806489885319,1620.806489885319,94,2791.3890529755736,2791.3890529755736,2791.3890529755736,2791.3890529755736,114,3391.6876322508324,3391.6876322508324,3391.6876322508324,3391.6876322508324,0.7649566979300888
CX2_16,1605,0.9815395092845804,54,1590.7927154144272,1590.7927154144272,1590.7927154144272,1590.7927154144272,96,2851.421233925852,2851.421233925852,2851.421233925852,2851.421233925852,116,3451.7204098487273,3451.7204098487273,3451.7204098487273,3451.7204098487273,0.7733904301812478
CX2_16,1606,0.9904700006984086,55,1620.8087584517198,1620.8087584517198,1620.8087584517198,1620.8087584517198,97,2881.4398229389917,2881.4398229389917,2881.4398229389917,2881.4398229389917,118,3511.752296753577,3511.752296753577,3511.752296753577,3511.752296753577,0.780427086913797
CX2_16,1607,0.9978607069743646,54,1590.791940228315,1590.791940228315,1590.791940228315,1590.791940228315,97,2881.4397587192943,2881.4397587192943,2881.4397587192943,2881.4397587192943,118,3511.754586437368,3511.754586437368,3511.754586437368,3511.754586437368,0.7862504913229288
CX2_16,1608,1.0041572125302594,54,1590.795854193042,1590.795854193042,1590.795854193042,1590.795854193042,97,2881.4415221457602,2881.4415221457602,2881.4415221457602,2881.4415221457602,119,3541.7717673770385,3541.7717673770385,3541.7717673770385,3541.7717673770385,0.7912117354648599
CX2_16,1610,0.958018309902208,55,1620.802088913908,1620.802088913908,1620.802088913908,1620.802088913908,94,2791.3769835532385,2791.3769835532385,2791.3769835532385,2791.3769835532385,112,3331.649387446403,3331.649387446403,3331.649387446403,3331.649387446403,0.7548572276594553
CX2_16,1611,0.9918392490372272,55,1620.8195479321512,1620.8195479321512,1620.8195479321512,1620.8195479321512,95,2821.4113078256523,2821.4113078256523,2821.4113078256523,2821.4113078256523,115,3421.7150589673474,3421.7150589673474,3421.7150589673474,3421.7150589673474,0.7815059671338666
CX2_16,1612,0.7618132525135652,54,1590.8075648358208,1590.8075648358208,1590.8075648358208,1590.8075648358208,97,2881.4624906505414,2881.4624906505414,2881.4624906505414,2881.4624906505414,118,3511.766527715612,3511.766527715612,3511.766527715612,3511.766527715612,0.6002601764942499
CX2_16,1613,0.9602945654799919,53,1560.7773364365858,1560.7773364365858,1560.7773364365858,1560.7773364365858,96,2851.4170412709427,2851.4170412709427,2851.4170412709427,2851.4170412709427,117,3481.7214439772943,3481.7214439772943,3481.7214439772943,3481.7214439772943,0.7566507716419975
CX2_16,1614,0.952503811328703,54,1590.8027012542807,1590.8027012542807,1590.8027012542807,1590.8027012542807,94,2791.3908205944026,2791.3908205944026,2791.3908205944026,2791.3908205944026,113,3361.680432059904,3361.680432059904,3361.680432059904,3361.680432059904,0.7505121550631362
CX2_16,1615,0.949882161609005,53,1560.7869531193282,1560.7869531193282,1560.7869531193282,1560.7869531193282,94,2791.407464771808,2791.407464771808,2791.407464771808,2791.407464771808,112,3331.666474457481,3331.666474457481,3331.666474457481,3331.666474457481,0.7484464625613849
CX2_16,1616,0.9461201733913702,54,1590.8022322253237,1590.8022322253237,1590.8022322253237,1590.8022322253237,93,2761.378768100112,2761.378768100112,2761.378768100112,2761.378768100112,112,3331.6644892848417,3331.6644892848417,3331.6644892848417,3331.6644892848417,0.7454822561708607
CX2_16,1617,0.9756784354959365,54,1590.8020879708056,1590.8020879708056,1590.8020879708056,1590.8020879708056,93,2761.392338441554,2761.392338441554,2761.392338441554,2761.392338441554,111,3301.6651642111974,3301.6651642111974,3301.6651642111974,3301.6651642111974,0.7687722784554681
CX2_16,1618,0.994042466914907,54,1590.809045856964,1590.809045856964,1590.809045856964,1590.809045856964,95,2821.4350923239544,2821.4350923239544,2821.4350923239544,2821.4350923239544,117,3481.7710109334002,3481.7710109334002,3481.7710109334002,3481.7710109334002,0.783241962074553
CX2_16,1619,0.956726649990884,53,1560.7778743872477,1560.7778743872477,1560.7778743872477,1560.7778743872477,94,2791.4040854845953,2791.4040854845953,2791.4040854845953,2791.4040854845953,116,3451.7231810358353,3451.7231810358353,3451.7231810358353,3451.7231810358353,0.7538394821637137
CX2_16,1620,0.9519791089142089,53,1560.787399065739,1560.787399065739,1560.787399065739,1560.787399065739,93,2761.392825360119,2761.392825360119,2761.392825360119,2761.392825360119,112,3331.66483126214,3331.66483126214,3331.66483126214,3331.66483126214,0.7500987230797833
CX2_16,1621,0.9498727258810877,54,1590.7870533799578,1590.7870533799578,1590.7870533799578,1590.7870533799578,93,2761.3778674554487,2761.3778674554487,2761.3778674554487,2761.3778674554487,112,3331.6657651597343,3331.6657651597343,3331.6657651597343,3331.6657651597343,0.7484390278105634
CX2_16,1622,0.7101348603556605,53,1560.7717033521913,1560.7717033521913,1560.7717033521913,1560.7717033521913,93,2761.37736297815,2761.37736297815,2761.37736297815,2761.37736297815,111,3301.6497285006917,3301.6497285006917,3301.6497285006917,3301.6497285006917,0.5595409048154069
CX2_16,1623,0.9615043173467033,53,1560.7874668697768,1560.7874668697768,1560.7874668697768,1560.7874668697768,91,2701.3629797391477,2701.3629797391477,2701.3629797391477,2701.3629797391477,110,3271.650705048727,3271.650705048727,3271.650705048727,3271.650705048727,0.7576039788310697
CX2_16,1624,0.9918526586661205,54,1590.8026009442692,1590.8026009442692,1590.8026009442692,1590.8026009442692,95,2821.4288849282602,2821.4288849282602,2821.4288849282602,2821.4288849282602,116,3451.7482066222874,3451.7482066222874,3451.7482066222874,3451.7482066222874,0.7815165330647947
CX2_16,1625,0.9734053570872536,54,1590.761228817195,1590.761228817195,1590.761228817195,1590.761228817195,96,2851.386120156065,2851.386120156065,2851.386120156065,2851.386120156065,118,3511.72156905476,3511.72156905476,3511.72156905476,3511.72156905476,0.7669812378792124
CX2_16,1626,0.7172598868048521,53,1560.7724170359143,1560.7724170359143,1560.7724170359143,1560.7724170359143,93,2761.3786342565727,2761.3786342565727,2761.3786342565727,2761.3786342565727,113,3361.681711573823,3361.681711573823,3361.681711573823,3361.681711573823,0.5651549704933229
CX2_16,1627,0.9460467563383439,53,1560.7879108513298,1560.7879108513298,1560.7879108513298,1560.7879108513298,92,2731.3629789980187,2731.3629789980187,2731.3629789980187,2731.3629789980187,111,3301.650748041662,3301.650748041662,3301.650748041662,3301.650748041662,0.7454244082231362
CX2_16,1628,0.9455016647115038,53,1560.7714734442416,1560.7714734442416,1560.7714734442416,1560.7714734442416,93,2761.3771931197552,2761.3771931197552,2761.3771931197552,2761.3771931197552,111,3301.649850504764,3301.649850504764,3301.649850504764,3301.649850504764,0.7449949108429672
CX2_16,1629,0.9458662066353831,53,1560.7718295317027,1560.7718295317027,1560.7718295317027,1560.7718295317027,92,2731.346449802164,2731.346449802164,2731.346449802164,2731.346449802164,110,3271.618982135493,3271.618982135493,3271.618982135493,3271.618982135493,0.745282146591158
CX2_16,1630,0.9805223716453391,53,1560.7887803032063,1560.7887803032063,1560.7887803032063,1560.7887803032063,93,2761.3954804223613,2761.3954804223613,2761.3954804223613,2761.3954804223613,113,3361.698801121267,3361.698801121267,3361.698801121267,3361.698801121267,0.7725889906987558
CX2_16,1631,0.991889910723927,54,1590.8072105327738,1590.8072105327738,1590.8072105327738,1590.8072105327738,95,2821.4154032827937,2821.4154032827937,2821.4154032827937,2821.4154032827937,117,3481.750101726211,3481.750101726211,3481.750101726211,3481.750101726211,0.781545885306594
CX2_16,1632,0.9999030397929971,53,1560.777373584162,1560.777373584162,1560.777373584162,1560.777373584162,96,2851.399142637034,2851.399142637034,2851.399142637034,2851.399142637034,117,3481.7221311599133,3481.7221311599133,3481.7221311599133,3481.7221311599133,0.7878597191148154
CX2_16,1633,1.0070150306040944,53,1560.7784770092112,1560.7784770092112,1560.7784770092112,1560.7784770092112,97,2881.419217510498,2881.419217510498,2881.419217510498,2881.419217510498,118,3511.7400691026123,3511.7400691026123,3511.7400691026123,3511.7400691026123,0.7934635135426614
CX2_16,1634,1.0128736394661289,54,1590.810472377343,1590.810472377343,1590.810472377343,1590.810472377343,97,2881.4524845221895,2881.4524845221895,2881.4524845221895,2881.4524845221895,120,3571.803996390663,3571.803996390663,3571.803996390663,3571.803996390663,0.7980797230637382
CX2_16,1635,1.017512891930334,53,1560.764977439132,1560.764977439132,1560.764977439132,1560.764977439132,98,2911.4225762372953,2911.4225762372953,2911.4225762372953,2911.4225762372953,120,3571.743397559738,3571.743397559738,3571.743397559738,3571.743397559738,0.8017351576387827
CX2_16,1636,1.0210261324466572,54,1590.796496605326,1590.796496605326,1590.796496605326,1590.796496605326,97,2881.4550840510637,2881.4550840510637,2881.4550840510637,2881.4550840510637,121,3601.8069562182063,3601.8069562182063,3601.8069562182063,3601.8069562182063,0.8045033667312824
CX2_16,1637,1.0239851098857429,53,1560.7817054805928,1560.7817054805928,1560.7817054805928,1560.7817054805928,98,2911.4716543700197,2911.4716543700197,2911.4716543700197,2911.4716543700197,122,3631.8397378659574,3631.8397378659574,3631.8397378659574,3631.8397378659574,0.8068348519265948
CX2_16,1638,1.0264923288965768,54,1590.8130911942571,1590.8130911942571,1590.8130911942571,1590.8130911942571,98,2911.4725026693777,2911.4725026693777,2911.4725026693777,2911.4725026693777,121,3601.825282317528,3601.825282317528,3601.825282317528,3601.825282317528,0.8088103803398736
CX2_16,1639,1.0292234091620998,53,1560.7669063064968,1560.7669063064968,1560.7669063064968,1560.7669063064968,99,2941.426235879073,2941.426235879073,2941.426235879073,2941.426235879073,122,3631.74835043028,3631.74835043028,3631.74835043028,3631.74835043028,0.8109622971210451
CX2_16,1640,1.0313136846520017,54,1590.7982565516722,1590.7982565516722,1590.7982565516722,1590.7982565516722,98,2911.474037409411,2911.474037409411,2911.474037409411,2911.474037409411,122,3631.8268332786392,3631.8268332786392,3631.8268332786392,3631.8268332786392,0.8126093006751973
CX2_16,1641,1.033391462988007,54,1590.7992708596867,1590.7992708596867,1590.7992708596867,1590.7992708596867,98,2911.428260233486,2911.428260233486,2911.428260233486,2911.428260233486,122,3631.7814804856316,3631.7814804856316,3631.7814804856316,3631.7814804856316,0.8142464572704277
CX2_16,1642,1.0360995371621797,53,1560.7218762426055,1560.7218762426055,1560.7218762426055,1560.7218762426055,99,2941.42891581828,2941.42891581828,2941.42891581828,2941.42891581828,123,3661.7980311105493,3661.7980311105493,3661.7980311105493,3661.7980311105493,0.8163802467213004
CX2_16,1643,0.9914318307580601,54,1590.7813861354953,1590.7813861354953,1590.7813861354953,1590.7813861354953,99,2941.416905088874,2941.416905088874,2941.416905088874,2941.416905088874,123,3661.7519226541044,3661.7519226541044,3661.7519226541044,3661.7519226541044,0.781184947556755
CX2_16,1644,0.9719170286921397,54,1590.8047949423199,1590.8047949423199,1590.8047949423199,1590.8047949423199,95,2821.4272494070465,2821.4272494070465,2821.4272494070465,2821.4272494070465,116,3451.7303398377844,3451.7303398377844,3451.7303398377844,3451.7303398377844,0.7658085301819062
CX2_16,1645,0.9649244279478566,54,1590.788488195918,1590.788488195918,1590.788488195918,1590.788488195918,94,2791.3946954417042,2791.3946954417042,2791.3946954417042,2791.3946954417042,114,3391.6983493110165,3391.6983493110165,3391.6983493110165,3391.6983493110165,0.7602988074997815
CX2_16,1646,0.9465956928320409,53,1560.7885623449693,1560.7885623449693,1560.7885623449693,1560.7885623449693,93,2761.3792037107632,2761.3792037107632,2761.3792037107632,2761.3792037107632,112,3331.6672946065664,3331.6672946065664,3331.6672946065664,3331.6672946065664,0.745856935112769
CX2_16,1647,0.9878820099091996,53,1560.7873366351705,1560.7873366351705,1560.7873366351705,1560.7873366351705,91,2701.3626359372865,2701.3626359372865,2701.3626359372865,2701.3626359372865,110,3271.6486670443555,3271.6486670443555,3271.6486670443555,3271.6486670443555,0.7783879154990566
CX2_16,1648,1.0019260883123522,54,1590.807691536611,1590.807691536611,1590.807691536611,1590.807691536611,96,2851.4323262308026,2851.4323262308026,2851.4323262308026,2851.4323262308026,117,3481.7523944001878,3481.7523944001878,3481.7523944001878,3481.7523944001878,0.7894537521107994
CX2_16,1649,0.9472363638343495,52,1530.7776197618805,1530.7776197618805,1530.7776197618805,1530.7776197618805,94,2791.4183236303506,2791.4183236303506,2791.4183236303506,2791.4183236303506,116,3451.7530013823416,3451.7530013823416,3451.7530013823416,3451.7530013823416,0.7463617429349637
CX2_16,1650,0.9361732869454826,53,1560.7869019217324,1560.7869019217324,1560.7869019217324,1560.7869019217324,90,2671.3468131612753,2671.3468131612753,2671.3468131612753,2671.3468131612753,109,3241.6344060709234,3241.6344060709234,3241.6344060709234,3241.6344060709234,0.7376447450828393
CX2_16,1651,0.9317922528653,53,1560.7867190309335,1560.7867190309335,1560.7867190309335,1560.7867190309335,91,2701.3306445397902,2701.3306445397902,2701.3306445397902,2701.3306445397902,109,3241.603185930755,3241.603185930755,3241.603185930755,3241.603185930755,0.7341927700987851
CX2_16,1652,0.9257168331502683,53,1560.7863092597108,1560.7863092597108,1560.7863092597108,1560.7863092597108,90,2671.3463112905156,2671.3463112905156,2671.3463112905156,2671.3463112905156,108,3211.618339081295,3211.618339081295,3211.618339081295,3211.618339081295,0.729405727475952
CX2_16,1653,0.9633764823224809,53,1560.7861195317237,1560.7861195317237,1560.7861195317237,1560.7861195317237,89,2641.3139078202657,2641.3139078202657,2641.3139078202657,2641.3139078202657,108,3211.6023383074207,3211.6023383074207,3211.6023383074207,3211.6023383074207,0.7590791252335229
CX2_16,1654,0.9829563205277339,53,1560.7902736550895,1560.7902736550895,1560.7902736550895,1560.7902736550895,93,2761.398009986733,2761.398009986733,2761.398009986733,2761.398009986733,114,3391.7173398160376,3391.7173398160376,3391.7173398160376,3391.7173398160376,0.7745067869314989
CX2_16,1655,0.93769441969404,52,1530.7605333774118,1530.7605333774118,1530.7605333774118,1530.7605333774118,93,2761.3838052542415,2761.3838052542415,2761.3838052542415,2761.3838052542415,113,3361.687721051392,3361.687721051392,3361.687721051392,3361.687721051392,0.7388433005150368
CX2_16,1656,0.9268966476438507,52,1530.771447002422,1530.771447002422,1530.771447002422,1530.771447002422,90,2671.346389906481,2671.346389906481,2671.346389906481,2671.346389906481,109,3241.6337803513743,3241.6337803513743,3241.6337803513743,3241.6337803513743,0.730335345927471
CX2_16,1657,0.9261907793001853,52,1530.7713546723826,1530.7713546723826,1530.7713546723826,1530.7713546723826,89,2641.3310205856105,2641.3310205856105,2641.3310205856105,2641.3310205856105,108,3211.618425857625,3211.618425857625,3211.618425857625,3211.618425857625,0.729779166765252
CX2_16,1658,0.9243787326441577,52,1530.77112603758,1530.77112603758,1530.77112603758,1530.77112603758,89,2641.3311819125665,2641.3311819125665,2641.3311819125665,2641.3311819125665,108,3211.6185959514696,3211.6185959514696,3211.6185959514696,3211.6185959514696,0.728351389758257
CX2_16,1659,0.9300645899968769,51,1500.7253718533111,1500.7253718533111,1500.7253718533111,1500.7253718533111,86,2551.2548261482466,2551.2548261482466,2551.2548261482466,2551.2548261482466,99,2941.4515476938673,2941.4515476938673,2941.4515476938673,2941.4515476938673,0.7328314821257805
CX2_16,1660,0.933475457780721,53,1560.7868615561074,1560.7868615561074,1560.7868615561074,1560.7868615561074,91,2701.361706280266,2701.361706280266,2701.361706280266,2701.361706280266,109,3241.6317888028625,3241.6317888028625,3241.6317888028625,3241.6317888028625,0.7355190280449064
CX2_16,1661,0.9697888290562189,52,1530.7552090124627,1530.7552090124627,1530.7552090124627,1530.7552090124627,90,2671.3019798528585,2671.3019798528585,2671.3019798528585,2671.3019798528585,108,3211.55659081056,3211.55659081056,3211.55659081056,3211.55659081056,0.7641316448233779
CX2_16,1662,0.9884342598891283,53,1560.790892602723,1560.790892602723,1560.790892602723,1560.790892602723,94,2791.399026611318,2791.399026611318,2791.399026611318,2791.399026611318,115,3421.718042688706,3421.718042688706,3421.718042688706,3421.718042688706,0.7788230532041663
CX2_16,1663,0.9538257834733059,53,1560.7924198992187,1560.7924198992187,1560.7924198992187,1560.7924198992187,94,2791.3856710451437,2791.3856710451437,2791.3856710451437,2791.3856710451437,115,3421.7052638849855,3421.7052638849855,3421.7052638849855,3421.7052638849855,0.7515537846622822
CX2_16,1664,0.9456277811326768,52,1530.7570256701147,1530.7570256701147,1530.7570256701147,1530.7570256701147,92,2731.3627399372344,2731.3627399372344,2731.3627399372344,2731.3627399372344,110,3271.635388620489,3271.635388620489,3271.635388620489,3271.635388620489,0.7450942825262272
CX2_16,1665,0.9479172815668404,53,1560.787840165125,1560.787840165125,1560.787840165125,1560.787840165125,91,2701.3480900243594,2701.3480900243594,2701.3480900243594,2701.3480900243594,110,3271.6359188219067,3271.6359188219067,3271.6359188219067,3271.6359188219067,0.746898262609483
CX2_16,1666,1.001739645507305,52,1530.7571555337927,1530.7571555337927,1530.7571555337927,1530.7571555337927,92,2731.331964064302,2731.331964064302,2731.331964064302,2731.331964064302,110,3271.604804876406,3271.604804876406,3271.604804876406,3271.604804876406,0.7893068470908429
CX2_16,1669,0.951796687220452,54,1590.809440082361,1590.809440082361,1590.809440082361,1590.809440082361,94,2791.420499315598,2791.420499315598,2791.420499315598,2791.420499315598,112,3331.695572622817,3331.695572622817,3331.695572622817,3331.695572622817,0.749954986438645
CX2_16,1670,0.9823832127794969,53,1560.7778726197357,1560.7778726197357,1560.7778726197357,1560.7778726197357,92,2731.357911576204,2731.357911576204,2731.357911576204,2731.357911576204,111,3301.6480740436673,3301.6480740436673,3301.6480740436673,3301.6480740436673,0.7740552146374073
CX2_16,1671,0.9978092731505237,53,1560.7986022891855,1560.7986022891855,1560.7986022891855,1560.7986022891855,95,2821.428007026392,2821.428007026392,2821.428007026392,2821.428007026392,116,3451.7193132345783,3451.7193132345783,3451.7193132345783,3451.7193132345783,0.7862099647554601
CX2_16,1672,0.9576584887626081,52,1530.7680483664953,1530.7680483664953,1530.7680483664953,1530.7680483664953,95,2821.3818583070897,2821.3818583070897,2821.3818583070897,2821.3818583070897,116,3451.7045895269403,3451.7045895269403,3451.7045895269403,3451.7045895269403,0.7545737115877015
CX2_16,1673,0.9420728397217415,52,1530.7787230320973,1530.7787230320973,1530.7787230320973,1530.7787230320973,91,2701.3741907461226,2701.3741907461226,2701.3741907461226,2701.3741907461226,111,3301.679408704804,3301.679408704804,3301.679408704804,3301.679408704804,0.7422932157927279
CX2_16,1674,0.9388440526375357,53,1560.7624419123167,1560.7624419123167,1560.7624419123167,1560.7624419123167,91,2701.342373585605,2701.342373585605,2701.342373585605,2701.342373585605,109,3241.6170976660796,3241.6170976660796,3241.6170976660796,3241.6170976660796,0.7397491378331583
CX2_16,1675,0.9361477909216189,52,1530.7784711333225,1530.7784711333225,1530.7784711333225,1530.7784711333225,90,2671.358504811258,2671.358504811258,2671.358504811258,2671.358504811258,109,3241.648365891422,3241.648365891422,3241.648365891422,3241.648365891422,0.7376246558447828
CX2_16,1676,0.9722574471303718,52,1530.7785900250892,1530.7785900250892,1530.7785900250892,1530.7785900250892,91,2701.358054552722,2701.358054552722,2701.358054552722,2701.358054552722,109,3241.6331002560473,3241.6331002560473,3241.6331002560473,3241.6331002560473,0.766076758164474
CX2_16,1677,0.9875429698124307,52,1530.7824886817689,1530.7824886817689,1530.7824886817689,1530.7824886817689,94,2791.4270707188407,2791.4270707188407,2791.4270707188407,2791.4270707188407,115,3421.749313288936,3421.749313288936,3421.749313288936,3421.749313288936,0.7781207735615101
CX2_16,1678,0.9452319781056229,51,1500.7663455506263,1500.7663455506263,1500.7663455506263,1500.7663455506263,92,2731.395796577999,2731.395796577999,2731.395796577999,2731.395796577999,113,3361.717648949125,3361.717648949125,3361.717648949125,3361.717648949125,0.7447824150257704
CX2_16,1679,0.9443811683004828,52,1530.7467007495288,1530.7467007495288,1530.7467007495288,1530.7467007495288,91,2701.3269196451874,2701.3269196451874,2701.3269196451874,2701.3269196451874,109,3241.6016368986166,3241.6016368986166,3241.6016368986166,3241.6016368986166,0.744112031251123
CX2_16,1680,0.9416642716973396,52,1530.7625167437363,1530.7625167437363,1530.7625167437363,1530.7625167437363,91,2701.342170067568,2701.342170067568,2701.342170067568,2701.342170067568,109,3241.6169678219885,3241.6169678219885,3241.6169678219885,3241.6169678219885,0.7419712902898199
CX2_16,1681,0.9384761746831352,52,1530.7781227036612,1530.7781227036612,1530.7781227036612,1530.7781227036612,90,2671.3583264309564,2671.3583264309564,2671.3583264309564,2671.3583264309564,109,3241.6483010796073,3241.6483010796073,3241.6483010796073,3241.6483010796073,0.7394592735060307
CX2_16,1682,0.9764420057298491,53,1560.7949415313778,1560.7949415313778,1560.7949415313778,1560.7949415313778,92,2731.3439048933506,2731.3439048933506,2731.3439048933506,2731.3439048933506,110,3271.603575172252,3271.603575172252,3271.603575172252,3271.603575172252,0.7693739230210647
CX2_16,1683,0.9905427600330636,53,1560.7982333733817,1560.7982333733817,1560.7982333733817,1560.7982333733817,94,2791.4128016309987,2791.4128016309987,2791.4128016309987,2791.4128016309987,114,3391.7047113352164,3391.7047113352164,3391.7047113352164,3391.7047113352164,0.7804844166214616
CX2_16,1684,0.7126701499604469,51,1500.750125312392,1500.750125312392,1500.750125312392,1500.750125312392,91,2701.3632818107435,2701.3632818107435,2701.3632818107435,2701.3632818107435,113,3361.7005063385004,3361.7005063385004,3361.7005063385004,3361.7005063385004,0.5615385510635023
CX2_16,1685,0.9341762148722701,51,1500.7478813762427,1500.7478813762427,1500.7478813762427,1500.7478813762427,90,2671.3435585981642,2671.3435585981642,2671.3435585981642,2671.3435585981642,109,3241.634077811119,3241.634077811119,3241.634077811119,3241.634077811119,0.7360711798669769
CX2_16,1686,0.9323320641506214,51,1500.7634197072766,1500.7634197072766,1500.7634197072766,1500.7634197072766,89,2641.342890169297,2641.342890169297,2641.342890169297,2641.342890169297,108,3211.6330186770356,3211.6330186770356,3211.6330186770356,3211.6330186770356,0.7346181069071585
CX2_16,1687,0.9313063132440043,52,1530.7626725326409,1530.7626725326409,1530.7626725326409,1530.7626725326409,89,2641.327084941964,2641.327084941964,2641.327084941964,2641.327084941964,107,3181.60403798637,3181.60403798637,3181.60403798637,3181.60403798637,0.7338098807202109
CX2_16,1688,0.9574317797032847,51,1500.762729664857,1500.762729664857,1500.762729664857,1500.762729664857,89,2641.3424175144755,2641.3424175144755,2641.3424175144755,2641.3424175144755,107,3181.6170269488357,3181.6170269488357,3181.6170269488357,3181.6170269488357,0.7543950793316817
CX2_16,1689,0.98021534821412,52,1530.78177399782,1530.78177399782,1530.78177399782,1530.78177399782,92,2731.3951357234037,2731.3951357234037,2731.3951357234037,2731.3951357234037,113,3361.7171272569103,3361.7171272569103,3361.7171272569103,3361.7171272569103,0.7723470758483599
CX2_16,1690,0.9914837045608031,53,1560.7834128440008,1560.7834128440008,1560.7834128440008,1560.7834128440008,94,2791.398025407223,2791.398025407223,2791.398025407223,2791.398025407223,115,3421.7209563907236,3421.7209563907236,3421.7209563907236,3421.7209563907236,0.7812258207994918
CX2_16,1691,0.9990203256502177,52,1530.7697398036253,1530.7697398036253,1530.7697398036253,1530.7697398036253,94,2791.4166104934993,2791.4166104934993,2791.4166104934993,2791.4166104934993,116,3451.7397730855737,3451.7397730855737,3451.7397730855737,3451.7397730855737,0.7871641967602351
CX2_16,1692,1.0050795870629514,52,1530.771066645626,1530.771066645626,1530.771066645626,1530.771066645626,94,2791.3957010954036,2791.3957010954036,2791.3957010954036,2791.3957010954036,117,3481.742075132148,3481.742075132148,3481.742075132148,3481.742075132148,0.7919385076730892
CX2_16,1693,1.0101013918633726,52,1530.7561603671638,1530.7561603671638,1530.7561603671638,1530.7561603671638,95,2821.4200444756425,2821.4200444756425,2821.4200444756425,2821.4200444756425,118,3511.775343214802,3511.775343214802,3511.775343214802,3511.775343214802,0.7958953690506966
CX2_16,1694,1.0147671222304844,53,1560.709758351033,1560.709758351033,1560.709758351033,1560.709758351033,95,2821.359100710717,2821.359100710717,2821.359100710717,2821.359100710717,119,3541.7298095862498,3541.7298095862498,3541.7298095862498,3541.7298095862498,0.7995716665217586
CX2_16,1695,1.0186867534496855,52,1530.7576079406426,1530.7576079406426,1530.7576079406426,1530.7576079406426,96,2851.375770746905,2851.375770746905,2851.375770746905,2851.375770746905,119,3541.715919404116,3541.715919404116,3541.715919404116,3541.715919404116,0.802660085526898
CX2_16,1696,1.0221360821219179,53,1560.7738599284785,1560.7738599284785,1560.7738599284785,1560.7738599284785,96,2851.392763884447,2851.392763884447,2851.392763884447,2851.392763884447,119,3541.733287307201,3541.733287307201,3541.733287307201,3541.733287307201,0.8053779361690986
CX2_16,1697,1.0249182274354816,53,1560.743031235179,1560.743031235179,1560.743031235179,1560.743031235179,97,2881.3624061321607,2881.3624061321607,2881.3624061321607,2881.3624061321607,120,3571.7188837038702,3571.7188837038702,3571.7188837038702,3571.7188837038702,0.8075700889459665
CX2_16,1698,1.028196509286282,53,1560.6818212356302,1560.6818212356302,1560.6818212356302,1560.6818212356302,96,2851.31762377813,2851.31762377813,2851.31762377813,2851.31762377813,120,3571.611949615006,3571.611949615006,3571.611949615006,3571.611949615006,0.8101531656197664
